Transition Metals Embedded Siloxene as Single-Atom Catalyst for Advanced Sulfur Host in Lithium–Sulfur Batteries: A Theoretical Study,"© 2022 Wiley-VCH GmbH.The practical applications of lithium–sulfur batteries are presently hindered by the shuttle effect, sluggish reaction kinetics, and poor electronic conductivity of sulfur. Siloxene, a new 2D nanomaterial with three types of structures (Weiss, chain like, and Kautsky), is regarded to be a promising cathode-supporting material for Li–S batteries. Herein, a series of 3d transition metal single-atom embedded siloxenes (TM-SA-siloxenes) is designed and their potential in Li–S batteries is evaluated by first-principles calculations. It is found that Weiss-siloxene shows the best polysulfide anchoring ability and lowest Gibbs free energy for the sulfur reduction reaction (SRR). Among a series of TM-SA-siloxenes, Co-SA-siloxene is identified as the optimal candidate. It shows moderate adsorption energies for polysulfides and outstanding bifunctional electrocatalytic activity for SRR and Li2S decomposition, as well as excellent electronic conductivity. It is also revealed that suitable d and p band center positions, obvious hybridization between Co–3d and S–3p orbitals, and more charge obtained from adsorbed polysulfides, contribute to the high redox kinetics of Co-SA-siloxene for the catalyzing conversion of polysulfides. These interesting results provide valuable theoretical guidance for the study of siloxene-based cathode host materials for Li–S batteries.",Advanced Energy Materials,10.1002/aenm.202201530
Theoretical and Experimental Understanding of Metal Single-Atom Electrocatalysts for Accelerating the Electrochemical Reaction of Lithium-Sulfur Batteries,"© 2022 American Chemical Society.Metal single-atom materials have attracted tremendous attention in the research field of lithium-sulfur (Li-S) batteries because they can effectively improve the reaction kinetics of sulfur cathodes. However, it is still difficult to determine the best metal single-atom catalyst for Li-S batteries, due to the lack of a unified measurement and evaluation method. Herein, a series of metal single-atom- A nd nitrogen-doped graphene materials (M-NG, M = Fe, Co, Ni, Ir, Ru) have been prepared as the catalysts for promoting the reaction kinetics of the sulfur reduction reaction process. Using rotating disk electrode measurements and density functional theory-based theoretical calculations, Ni-NG was screened out to be the best catalyst. It is found that Ni-NG materials can provide a kinetically favorable pathway for the reversible conversion of polysulfide conversion, thus increasing the utilization of sulfur. By coating the Ni-NG materials on the separator as a multifunctional interlayer, a commercially available sulfur cathode presents a stable specific capacity of 701.8 mAh g-1 at a current rate of 0.5C over 400 cycles. Even with a high sulfur loading of 3.8 mg cm-2, a high areal capacity of 4.58 mAh cm-2 can be achieved. This work will provide a fundamental understanding of efficient single-atom catalyst materials for Li-S batteries.",ACS Applied Materials and Interfaces,10.1021/acsami.2c09430
Etch-evaporation enabled defect engineering to prepare high-loading Mn single atom catalyst for Li-S battery applications,"© 2022Excellent specific discharge capacity and cycling stability are essential for high-performance lithium-sulfur (Li-S) batteries, but hard to achieve simultaneously due to the shuttle effect and sluggish reaction kinetics of polysulfides. Herein, we report an etch-evaporation enabled defect engineering strategy to fabricate atomically dispersed, manganese-nitrogen doped porous carbon (Mn-N-C) for separator modification. With Zinc atoms evaporation and NH3 etch, abundant spatial confinement sites and N dopants are created in Mn-N-C, and the final Mn loading can reach as high as 2.31 wt%. Density function theory (DFT) calculations reveal that Mn atoms in Mn-N-C play a crucial role in polysulfides adsorption and electrical conductivity enhancement. Therefore, the Mn-N-C modified separator can exhibit high conductivity, strong immobilization and excellent catalytic activity, thus favoring polysulfides conversion and Li2S nucleation/dissolution. The Li-S battery equipped with the modified separator exhibits an initial discharge capacity of 1596 mAh g−1 at 0.1C (S loading mass was 1.2 mg cm−2), which decays 0.045 % per cycle after 1000 cycles at 1C. Our work demonstrates that the etch-evaporation enabled defect engineering strategy is effective for fabrication of high-performance Li-S battery catalyst; it also shows an attractive prospect to synthesize other high loading metal ion dispersed, nitrogen doped carbon materials for electrochemical applications.",Chemical Engineering Journal,10.1016/j.cej.2022.136258
Oxygen-Plasma-Treated Fe-N-C Catalysts with Dual Binding Sites for Enhanced Electrocatalytic Polysulfide Conversion in Lithium-Sulfur Batteries,"© 2022 American Chemical Society. All rights reserved.Enhanced polysulfide conversion kinetics is essential for realizing lithium-sulfur batteries with high energy density and rate performance and promising cyclability. The modification of the local atomic structure of MNxactive sites in single-atom M-N-C catalysts was proposed to improve their electrocatalytic activity for demanding reactions by fine-tuning the interaction with reaction intermediates. Here, we demonstrate that engineering the binding geometry of lithium polysulfides (LiPSs) by introducing dual binding sites improves the LiPS conversion kinetics. We use mild oxygen plasma treatment to introduce oxygen species into the Fe-N-C catalyst. The plasma-treated Fe-N-C (pFeNG) catalyst with dual sulfiphilic (mononuclear iron) and lithiophilic (oxygen) binding sites has a lower polysulfide decomposition energy, especially for Li2S redox, which is known to be the most sluggish process. The pFeNG cathode shows significant improvement, especially at high C rates (916.3 mA h g-1at 5C), with promising cycling performance.",ACS Energy Letters,10.1021/acsenergylett.2c01132
Strengthened d-p Orbital Hybridization through Asymmetric Coordination Engineering of Single-Atom Catalysts for Durable Lithium-Sulfur Batteries,"© 2022 American Chemical Society.Although single-atom catalysts (SACs) have been largely explored in lithium-sulfur (Li-S) batteries, the commonly reported nonpolar transition metal-N4 coordinations only demonstrate inferior adsorption and catalytic activity toward shuttled lithium polysulfides (LiPSs). Herein, single Fe atoms with asymmetric coordination configurations of Fe-N3C2-C were precisely designed and synthesized as efficient immobilizer and catalyst for LiPSs. The experimental and theoretical results elucidate that the asymmetrically coordinated Fe-N3C2-C moieties not only enhance the LiPSs anchoring capability by the formation of extra π-bonds originating from S p orbital and Fe dx2-y2/dxy orbital hybridization but also boost the redox kinetics of LiPSs with reduced Li2S precipitation/decomposition barrier, leading to suppressed shuttle effect. Consequently, the Li-S batteries assembled with Fe-N3C2-C exhibit high areal capacity and cycling stability even under high sulfur loading and lean electrolyte conditions. This work highlights the important role of coordination symmetry of SACs for promoting the practical application of Li-S batteries.",Nano Letters,10.1021/acs.nanolett.2c02183
Single-Atom-Regulated Heterostructure of Binary Nanosheets to Enable Dendrite-Free and Kinetics-Enhanced Li–S Batteries,"© 2022 Wiley-VCH GmbH.Heterostructures show potential as electrodes/functionalized separators for lithium-sulfur (Li-S) batteries owing to their remarkable electroactive and structural stability. Yet, the heterostructures with unique structures as well as the regulation of heterointerface electronic structure are still challenging for high-performance Li–S batteries. Herein, Pt single-atoms (SAs)-regulated heterostructures of In2S3/Ti3C2 binary nanosheets (Pt SAs/In2S3/Ti3C2) are facilely constructed via an ultrasound-assisted photochemical reduction strategy for dendrite-free and kinetics-enhanced Li–S batteries. The as-designed heterostructures of Pt SAs/In2S3/Ti3C2 on separator can stabilize the Li plating/striping on Li anodes even at a high current density of 5 mA cm−2. In addition, Pt SAs/In2S3/Ti3C2 heterostructure can suppress the polysulfide shuttling and exhibit excellent redox electrocatalytic properties for lithium polysulfides decomposition. The batteries with heterostructure-modified separators show a high initial discharge capacity of 1068.4 mAh g−1 at 0.5 C, excellent rate performances (719.6 mAh g−1 at 5C), and a remarkable cycling ability. Even with a high sulfur loading of 6.4 mg cm−2, the pouch cell can deliver an areal capacity of 5.54 mAh cm−2 at 0.2 C. This work not only provides a new route for preparing SA-catalysts, but also sheds new lights into engineering electronic structures of heterointerfaces for developing high-performance Li–S batteries.",Advanced Functional Materials,10.1002/adfm.202204635
"Atomically dispersed Co anchored on N,S-riched carbon as efficient electrocatalysts for advanced Li-S batteries","© 2022 Elsevier B.V.Lithium-sulfur (Li-S) battery possess the advantage of high specific energy but suffer from unstable cyclic performance due to the sluggish liquid-solid conversion kinetics causing severe lithium polysulfides (LiPS) shuttling. Designing multifunctional electrocatalysts with improved activity and abundant active sites to regulate the dynamics for sulfur electrochemistry is still a significant challenge. Herein, we proposed a thiourea assisted pyrolysis combined with hard template method to synthesize cobalt single atoms co-coordinated by N and S atoms embedded hollow carbon spheres (Co-NS-HCS) as a novel sulfur host. The Co-NS-HCS mainly consists of well-dispersed Co-N3S-C center sites where Co is co-bonded by N and S atoms. Systematical characterizations revealed that the Co-NS-HCS exhibit improved SRR electrocatalytic properties with higher exchange current density and larger electron transfer number than that of Co-N-HCS. When equipped in sulfur cathodes, the S@Co-NS-HCS exhibits superior rate performance (925 mAh g−1 at 2 C), long cycle stability (69.1% of capacity retention after 500 cycles at 1 C). Moreover, the assembled Li-S pouch type cell also exhibits competitive cyclic performance that work stably for 100 cycles at 0.1 C with a high capacity retention of 84.7%. This work furnishes a feasible scheme for the rational design of single atoms catalysts with improved electrocatalytic activity for sulfur cathodes based on the coordination environment regulation strategy.",Journal of Alloys and Compounds,10.1016/j.jallcom.2022.164799
Self-Supporting Carbon Nanofibers with Ni-Single-Atoms and Uniformly Dispersed Ni-Nanoparticles as Scalable Multifunctional Hosts for High Energy Density Lithium-Sulfur Batteries,"© 2022 Wiley-VCH GmbH.The energy density of lithium-sulfur batteries (LSBs) is currently hampered by modest sulfur loadings and high electrolyte/sulfur ratios (E/S). These limitations can potentially be overcome using easy-to-infiltrate sulfur hosts with high catalytic materials. However, catalytic materials in such hosts are very susceptible to agglomeration due to the lack of efficient confinement in easy-to-infiltrate structures. Herein, using carbon dots as an aggregation limiting agent, the successful fabrication of self-supporting carbon nanofibers (CNF) containing Ni-single-atoms (NiSA) and uniformly dispersed Ni-nanoparticles (NiNP) of small sizes as multifunctional sulfur hosts is reported. The NiSA sites coordinated by such NiNP offer outstanding catalytic activity for sulfur reactions and CNF is an easy-to-infiltrate sulfur host with a large-scale preparation method. Accordingly, such hosts that can be prepared on a large scale enable sulfur cathodes to exhibit high sulfur utilization (66.5 mAh cm−2 at ≈0.02 C) and cyclic stability (≈86.1% capacity retention after 100 cycles at ≈0.12 C) whilst operating at a high sulfur loading (50 mg cm−2) and low E/S (5 µL mg−1). This work provides a blueprint toward practical LSBs with high energy densities.",Small,10.1002/smll.202202037
Enhanced Dual-Directional Sulfur Redox via a Biotemplated Single-Atomic Fe–N2 Mediator Promises Durable Li–S Batteries,"© 2022 Wiley-VCH GmbH.The lithium–sulfur (Li–S) battery is considered as an appealing candidate for next-generation electrochemical energy storage systems because of high energy and low cost. Nonetheless, its development is plagued by the severe polysulfide shuttling and sluggish reaction kinetics. Although single-atom catalysts (SACs) have emerged as a promising remedy to expedite sulfur redox chemistry, the mediocre single-atom loading, inferior atomic utilization, and elusive catalytic pathway handicap their practical application. To tackle these concerns, in this work, unsaturated Fe single atoms with high loading capacity (≈6.32 wt%) are crafted on a 3D hierarchical C3N4 architecture (3DFeSA-CN) by means of biotemplated synthesis. By electrokinetic analysis and theoretical calculations, it is uncovered that the 3DFeSA-CN harnesses robust electrocatalytic activity to boost dual-directional sulfur redox. As a result, S@3DFeSA-CN can maintain a durable cyclic performance with a negligible capacity decay rate of 0.031% per cycle over 2000 cycles at 1.0 C. More encouragingly, an assembled Li–S battery with a sulfur loading of 5.75 mg cm−2 can harvest a high areal capacity of 6.18 mAh cm−2. This work offers a promising solution to optimize the carbonaceous support and coordination environment of SACs, thereby ultimately elevating dual-directional sulfur redox in pragmatic Li–S batteries.",Advanced Materials,10.1002/adma.202202256
Advances in the Development of Single-Atom Catalysts for High-Energy-Density Lithium–Sulfur Batteries,"© 2022 Wiley-VCH GmbH.Although lithium–sulfur (Li–S) batteries are promising next-generation energy-storage systems, their practical applications are limited by the growth of Li dendrites and lithium polysulfide shuttling. These problems can be mitigated through the use of single-atom catalysts (SACs), which exhibit the advantages of maximal atom utilization efficiency (≈100%) and unique catalytic properties, thus effectively enhancing the performance of electrode materials in energy-storage devices. This review systematically summarizes the recent progress in SACs intended for use in Li-metal anodes, S cathodes, and separators, briefly introducing the operating principles of Li–S batteries, the action mechanisms of the corresponding SACs, and the fundamentals of SACs activity, and then comprehensively describes the main strategies for SACs synthesis. Subsequently, the applications of SACs and the principles of SACs operation in reinforced Li–S batteries as well as other metal–S batteries are individually illustrated, and the major challenges of SACs usage in Li–S batteries as well as future development directions are presented.",Advanced Materials,10.1002/adma.202200102
Single-Atom Cobalt Supported on Nitrogen-Doped Three-Dimensional Carbon Facilitating Polysulfide Conversion in Lithium-Sulfur Batteries,"Single-atom catalysts (SACs) have demonstrated catalytic efficacy toward lithium polysulfide conversion in Li-S batteries. However, achieving high-density M-Nx sites with rational design by a simple method is still challenging to date. Herein, an ultrathin porous 3D carbon-supported single-atom catalyst (SACo/NDC) is synthesized with a salt-template strategy via a facile freeze-drying and one-step pyrolysis procedure and serves well as a sulfur host. The well-defined 3D carbon structure can effectively alleviate volume stress and confine polysulfides inside. Moreover, the dispersed Co-Nx sites exhibit strong chemical adsorption function and valid catalytic efficiency to LiPSs redox conversion. As a result, the SACo/NDC cathodes display enhanced long-term cycling stability and better rate capability.",ACS applied materials & interfaces,10.1021/acsami.2c02713
Research Progress of Single Atomic Catalysts in Lithium-sulfur Batteries 单原子催化剂在锂硫电池中的研究进展,"© 2022, Editorial Department of Chem. J. Chinese Universities. All right reserved.Lithium-sulfur batteries have become one of the most promising development directions of prospective high-energy-density storage devices due to their outstanding features such as high energy density and low material cost. However, the crucial problems, such as low sulfur utilization rate, short cycle life, and poor rate performance, need to be solved in lithium-sulfur batteries. Single-atom catalysts exhibit high atom utilization and structural adjus-tability at atomic scale. This review summarizes the latest research progress of single-atom catalysts in lithium-sulfur batteries from three aspects: cathode, anode, and separator/interlayer. Finally, we prospect the future development direction and the scientific and technological issues of single-atom catalysts in lithium-sulfur batteries, in order to promote their further widespread applications.",Gaodeng Xuexiao Huaxue Xuebao/Chemical Journal of Chinese Universities,10.7503/cjcu20220076
Self-supported Film Electrodes Decorated with Single Atoms for Energy Electrocatalysis 自支撑单原子膜电极在能源电催化中的应用,"© 2022, Editorial Department of Chem. J. Chinese Universities. All right reserved.Single-atom catalysts(SACs) have been widely studied in energy electrocatalysis due to their high catalytic activity, excellent selectivity and maximized atom utilization efficiency. However, the powdery SACs were mostly evaluated at small current densities(typically<100 mA/cm2) with low electrode loading(typically<1.0 mg/cm2) due to the complex preparation process of the working electrode, the addition of polymeric binder that would decrease the electrical conductivity and bury the active sites. In contrast, self-supported single-atom film electrodes not only possess the merits of SACs, but also have the advantages of monolithic structure, such as the omission of polymeric and conductive additives, improved electrical conductivity, enhanced exposure of single-atom sites and adjustable morphology and porosity, making them highly promising to be applied in high-current-density catalytic reactions and high-energy/power-density batteries. In this review, the recent advances of self-supported film-based SACs in energy electrocatalysis are presented. Firstly, the advantages of self-supported film-based SACs are discussed. Sub- sequently, their synthetic approaches are summarized, including in situ preparation on a self-supported substrate, electrostatic spinning, self-assembly, chemical vapor deposition and solid phase diffusion. Then, the applications of self-supported film-based SACs in various energy-related electrocatalytic processes are introduced, including hydrogen evolution reaction, oxygen evolution reaction, H2O2 electrosynthesis, zinc-air batteries, carbon dioxide reduction reaction and lithium sulfur batteries. Finally, the development direction of self-supported film-based SACs is prospected.",Gaodeng Xuexiao Huaxue Xuebao/Chemical Journal of Chinese Universities,10.7503/cjcu20220051
