Sintering analysis of garnet-type ceramic as oxide solid electrolytes for rapid Li+ migration,"© 2022 Elsevier LtdMetallic doping can stabilize cubic phase Li7La3Zr2O12 (LLZO) solid electrolyte for high conductivity, due to the enhanced vacancies and disordered Li-site. However, the understanding of metallic doping in the crystal lattice during the high-temperature sintering process is still not clear. In present study, a gradient series of Fe doped LLZO are formulated via solid-phase reaction, and then investigated through crystal analysis and morphological characterization. Pair distribution function essay implies that doped Fe3+ promotes random distribution of Li+ over the available sites in the located crystal. Additionally, the ceramic morphology confirms that the particles sizes in LLZO pellets suddenly grow above 1000 ℃, and Fe doping can obviously suppress Li loss above 600 ℃. As a result, the LLZF0.15 exhibits the relatively high ionic conductivity of 1.99 × 10–5 S cm–1 at 45 ℃.",Journal of the European Ceramic Society,10.1016/j.jeurceramsoc.2022.08.053
Visualizing the failure of solid electrolyte under GPa-level interface stress induced by lithium eruption,"© 2022, The Author(s).Solid electrolytes hold the promise for enabling high-performance lithium (Li) metal batteries, but suffer from Li-filament penetration issues. The mechanism of this rate-dependent failure, especially the impact of the electrochemo-mechanical attack from Li deposition, remains elusive. Herein, we reveal the Li deposition dynamics and associated failure mechanism of solid electrolyte by visualizing the Li|Li7La3Zr2O12 (LLZO) interface evolution via in situ transmission electron microscopy (TEM). Under a strong mechanical constraint and low charging rate, the Li-deposition-induced stress enables the single-crystal Li to laterally expand on LLZO. However, upon Li “eruption”, the rapidly built-up local stress, reaching at least GPa level, can even crack single-crystal LLZO particles without apparent defects. In comparison, Li vertical growth by weakening the mechanical constraint can boost the local current density up to A·cm−2 level without damaging LLZO. Our results demonstrate that the crack initiation at the Li|LLZO interface depends strongly on not only the local current density but also the way and efficiency of mass/stress release. Finally, potential strategies enabling fast Li transport and stress relaxation at the interface are proposed for promoting the rate capability of solid electrolytes.",Nature Communications,10.1038/s41467-022-32732-z
High-energy and durable lithium metal batteries using garnet-type solid electrolytes with tailored lithium-metal compatibility,"© 2022, The Author(s).Lithium metal batteries using solid electrolytes are considered to be the next-generation lithium batteries due to their enhanced energy density and safety. However, interfacial instabilities between Li-metal and solid electrolytes limit their implementation in practical batteries. Herein, Li-metal batteries using tailored garnet-type Li7-xLa3-aZr2-bO12 (LLZO) solid electrolytes is reported, which shows remarkable stability and energy density, meeting the lifespan requirements of commercial applications. We demonstrate that the compatibility between LLZO and lithium metal is crucial for long-term stability, which is accomplished by bulk dopant regulating and dopant-specific interfacial treatment using protonation/etching. An all-solid-state with 5 mAh cm−2 cathode delivers a cumulative capacity of over 4000 mAh cm−2 at 3 mA cm−2, which to the best of our knowledge, is the highest cycling parameter reported for Li-metal batteries with LLZOs. These findings are expected to promote the development of solid-state Li-metal batteries by highlighting the efficacy of the coupled bulk and interface doping of solid electrolytes.",Nature Communications,10.1038/s41467-022-29531-x
Mechanofusing garnet solid electrolyte on the surface of Ni-rich layered oxide cathode towards high-rate capability of cylindrical Li-ion battery cells,"© 2022 Elsevier B.V.The interface between solid electrolytes and cathode materials determines charge storage mechanism of Li-ion batteries; however, it has not yet been fully investigated and understood. Herein, a diluted amount at 1 wt% of heterogenous lithium garnet Li7La3Zr2O12 (LLZO) solid electrolyte particles was chemically bonded to the Ni-rich LiNi0.8Mn0.1Co0.1O2 (NMC811) cathode by a scalable mechanofusion process. The interface chemistry was intensively investigated by an ex situ extended X-ray absorption fine structure (EXAFS). In situ X-ray diffraction was also used to investigate the charge storage mechanism of LLZO-NMC811. It was found that the LLZO-LaNiO3-NMC811 strong bond at the interface can enhance the microstructural stability leading to high-rate capability up to 7.5C. For the charge storage mechanism, the lithium intercalation/deintercalation in NMC-LLZO undergoes a slower phase transition since the LLZO-LaNiO3 interface can modulate Li concentration gradient and kinetics where the surface of NMC will not be fully emptied (during charge) or filled (during discharge). This will benefit the rate capability of LLZO-modified NMC material in which the Li concentration at the surface will not quickly reach a threshold value before the cut-off voltage. The practical applications of LLZO-NMC811 were eventually demonstrated in 2.1 Ah 18650-format cells with high-capacity retention and high-rate capability.",Journal of Power Sources,10.1016/j.jpowsour.2022.232043
Safe solid-state PEO/TPU/LLZO nano network polymer composite gel electrolyte for solid state lithium batteries,"© 2022Herein, Li7La3Zr2O12 (LLZO) ceramic nano-networks were introduced by electrostatic spinning into the polyethylene oxide (PEO)/thermoplastic polyurethane (TPU)/LiTFSI matrix (PTL) to constitute novel composite solid electrolytes due to the synergy between the nano-networks and the electrolyte matrix. By adjusting the LLZO nanonetwork with different weight ratios (5 wt%, 10 wt%, and 15 wt%) relative to the total weight of the PEO/TPU/LiTFSI/LLZO (PTLL) composite electrolyte, the electrochemical behavior of the gel electrolyte was optimized. When filled with a 10 wt% Li7La3Zr2O12 nano-network, the PTLL has a maximum ionic conductivity of 1.33 × 10−3 S cm−1 at 60 °C and an electrochemical stability window of 5.6 V. Furthermore, the LiFePO4/PTLL/Li battery presents an initial specific discharge capacity of 170 mA h g−1 at 0.1 C. After 100 cycles, it demonstrated superior cycle durability at 0.5 C at 60 °C, representing 96.1 % of the initial capacity. These results indicate that the PTLL electrolyte is a promising candidate for advanced solid state lithium batteries.",Colloids and Surfaces A: Physicochemical and Engineering Aspects,10.1016/j.colsurfa.2022.130040
The effects of electric field on physical properties of LLZO made by flash sintering method,"© 2022 Elsevier B.V.Li7La3Zr2O12 (LLZO) is one of the promising electrolytes for all-solid-state lithium-ion batteries. Since in conventional sintering, lithium retention is hard to control in LLZO, flash sintering, characterized by shorter sintering time and lower sintering temperature, can be beneficial. In this study, Al-doped LLZO (LALZO)powder was successfully synthesized by the combustion sol-gel method. The product was characterized by thermal analysis (TG/DTA) to evaluate its thermal behavior. Afterward, the effect of an electrical field in an isothermal approach on the relative density and phase composition of LALZO has been investigated. The obtained LALZO powder was uniaxially pressed into a dog-bone shape at 100 MPa. The samples were held in a tube furnace at 850 °C with an applied DC electrical field ranging from 40 V.cm−1 to 100 V.cm-1, while the current density was limited to 200 mA.mm−2. The phase composition was analyzed with X-ray diffraction (XRD), and the ionic conductivity was investigated using an AC impedance spectroscopy. Dense LALZO was flash sintered successfully, and the sample sintered with an electric field of 60 V.cm−1 showed a pure cubic LALZO with 92.4% relative density and a total ionic conductivity of 0.31 mS and activation energy of 0.37 eV. Moreover, it was revealed that the change in the electric field does not significantly affect the relative density. Also, increasing the electric field causes the incubation time to become shorter. This behavior is thought to be due to electric field strength as a driving force for nucleation mechanisms.",Solid State Ionics,10.1016/j.ssi.2022.116054
Study on the role of Li2O–Ga2O3-GeO2-Gd2O3 glass doped into Li7La3Zr2O12 solid-state electrolyte,"© 2022 Elsevier B.V.In this study, Li2O–Ga2O3-GeO2-Gd2O3 (LGGG) glass is doped into Li7La3Zr2O12 (LLZO) ceramic in proportions of 1, 2, 3, 4, and 5 wt% by a conventional solid-state reaction method. The main crystalline phase that existed in this composite electrolyte is proved to be cubic phase LLZO by XRD patterns. With a dosage of 3 wt% LGGG glass, the composite electrolyte has the highest ionic conductivity of 3.26 × 10−4 S cm−1, a maximum relative density of about 96.79%, and minimum activation energy of 0.276 eV at room temperature. This work also verifies that doping the same amount of identified elements into LLZO ceramics in the form of glass can obtain higher ionic conductivity and relative density than in the form of oxides (2.40 × 10−4 S cm−1 and 92.03%). A symmetric cell composed of this electrolyte reveals a good cycling performance and low overpotential in a total of 230 cycles at a current density of 0.125 mA cm−2. These results confirm the potential of this LGGG-LLZO composite electrolyte for applicating in new generation all-solid-state lithium-ion batteries.",Materials Chemistry and Physics,10.1016/j.matchemphys.2022.126762
New Insights on the Origin of Chemical Instabilities Between Poly(carbonate)-based Polymer and Li-containing Inorganic Materials,"© 2022 Wiley-VCH GmbH.Composite electrolytes, owing to their ability to combine both polymeric and ceramic properties are promising candidates for Solid-State-Batteries (SSBs). In this paper, we assess the effect of ceramic fillers (Li1+xAlxTi2-xP3O12, Li6.55Ga0.15La3Zr2O12 and Al2O3) in a poly(ethylene oxide carbonate)-LiTFSI matrix. First, the role of the filler chemistry on thermal and electrochemical properties is evaluated: reduced polymer crystallinity leads to an increased ionic conductivity at low temperatures; and the ionic conductivity at low temperatures (<30 °C) is improved for LLZO filler particles. This behaviour is commonly attributed to new conduction pathways generated within the fillers. However, we also demonstrate that a polymer degradation is induced by the filler chemistry by modifying the polymer chemistry in poly(ethylene glycol), initiated by LiOH that can be found on the LLZO surface. The electrolyte containing LATP or Al2O3 does not induce any degradation. Hence, special attention must be paid to surface impurities, as degradation may occur.",ChemPhysChem,10.1002/cphc.202200296
Nb/Al co-doped Li7La3Zr2O12 Composite Solid Electrolyte for High-Performance All-Solid-State Batteries,"© 2022 Wiley-VCH GmbH.All-solid-state Li batteries (ASSLBs) are considered suitable candidates to replace conventional batteries utilizing liquid electrolytes. However, the applications of this type of batteries are limited owing to their narrow operating temperature range, low ionic conductivity, poor long-term stability, and complex production process. Herein, a simple approach that combines all potential battery candidates that have been investigated over the last few years, including polyethylene oxide (PEO), Li7La3Zr2O12 (LLZO), succinonitrile (SN), and Li salt (LiTFSI), is employed to solve the limitations of ASSLBs. LLZO codoped with Al3+ and Nb5+ (NAL) is synthesized at a low temperature using a modified sol-gel Pechini method. NAL, along with SN, plays a critical role in improving the performance of the resultant solid polymer electrolyte, which can be operated at room temperature. The integrated electrolyte PEO/LiTFSI-SN-NAL (PLS-NAL) delivers a high ionic conductivity of 3.09 × 10−4 S cm−1 and an excellent Li-ion transference number of 0.75 at room temperature. ASSLBs combining LiFePO4 and PLS-NAL exhibit excellent cycling stability at both room temperature and 45 °C with a high capacity retention of ≈90% after 200 cycles and cycle life of up to 400 cycles.",Advanced Functional Materials,10.1002/adfm.202207874
Reduced synthesis temperature and significantly enhanced ionic conductivity for Li6.1Ga0.3La3Zr2O12 electrolyte prepared with sintering aid CuO,"© 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.Garnet-type Li7La3Zr2O12 (LLZO) is considered as a promising solid electrolyte. However, the synthesis of LLZO often requires a high temperature, which may lead to the evaporation of the lithium and result in a decrease in ionic conductivity. Therefore, it is an important issue how to reduce the synthesis temperature of LLZO and simultaneously increase its ionic conductivity. Herein, we synthesized garnet-type solid electrolytes of Li6.1Ga0.3La3Zr2O12 (LLZO-Ga) with x wt% CuO (x = 0, 0.2, 0.5, 1, 2) by the traditional solid-state reaction method, in which CuO was introduced as a sintering aid to reduce the sintering temperature of LLZO-Ga and increase its Li-ion conductivity. It is found that adding a small amount of CuO as an additive can reduce the sintering temperature from 1100 ℃ to about 1000 ℃. As a result, when the amount of CuO is 0.5 wt%, LLZO-Ga shows the highest room-temperature ionic conductivity and the lowest activation energy, which are 1.111 mS/cm and 0.27 eV, respectively.",Ionics,10.1007/s11581-022-04761-7
"Phase evolution, structure, and electrochemical performance of Al-, Ga- and Ta- substituted Li7La3Zr2O12 ceramic electrolytes by a modified wet chemical route","© 2022 Elsevier Ltd and Techna Group S.r.l.Garnet-type Li7La3Zr2O12 (LLZO) is one of the most promising solid-state electrolytes (SSEs) for advanced solid-state lithium batteries (SSLBs). In this work, Li6.25Al0.25La3Zr2O12, Li6.4Ga0.2La3Zr2O12, and Li6.4La3Zr1.4Ta0.6O12 ceramics are prepared by a modified wet chemical route. The composition of the black mixtures derived from the precursors is ascertained. The phase evolution and structural properties from the ceramic mother powders to the final ceramic electrolytes are discussed in detail. The characteristic of cubic LLZO with the space group I-43d arises in the Li6.4Ga0.2La3Zr2O12 ceramic electrolyte pellet after the secondary higher-temperature (1200 °C) sintering. The Rietveld refinement reveals the roles of Al3+ substitution at the Li+ sites and Ta5+ substitution at the Zr4+ sites to adjust crystal structure. In addition, the electrochemical performance of the ceramic pellets is also investigated. Remarkably, the Li6.4La3Zr1.4Ta0.6O12 ceramic electrolyte has the most outstanding electrochemical performance, showing the high ionic conductivity of 6.88 × 10−4 S cm−1 (25 °C), the low activation energy of 0.42 eV and an extremely low electronic conductivity of 1.77 × 10−8 S cm−1 (25 °C). Overall, it is supposed that this work may help to achieve high-quality modified LLZO ceramic electrolytes, especially using the wet chemical strategy.",Ceramics International,10.1016/j.ceramint.2022.06.232
Preparation of high ionic conductivity composite solid electrolyte with in-situ synthesis of LLZO@ZiF-67,"© 2022PEO based solid electrolyte has high crystallinity, which seriously hinder the transport of lithium ions at room temperature, resulting in low ionic conductivity. In this paper, a high performance composite solid electrolyte membrane with LLZO@ZiF-67 as an inorganic filler and PEO as matrix was synthesized. The LLZO@ZiF-67 inorganic filler, which covered by in-situ synthesis of ZiF-67 layer on surface of LLZO, show a large specific surface area and a polyhedral structure. The introduction of LLZO@ZiF-67 effectively reduce the crystallinity of PEO, providing a continuous channel for the transport of lithium ions, which result in a ionic conductivity as high as 1.09×10−4 S cm−1 at room temperature of the composite electrolyte PLZ-20. Furthermore, the electrochemical stability and interface compatibility to lithium metal are improved. The lithium stripping/plating process at 0.1 mA cm−2 can maintain stable for more than 600 h without short circuit. In addition, the initial discharge capacity of the full battery (Li / PLZ-20 / LFP) can reach up to 141.1 mA h g−1 with retention of 91.45% after 100 cycles, which provide possibility for the application of high performance solid state battery.",Electrochimica Acta,10.1016/j.electacta.2022.141155
Polymorphism of garnet solid electrolytes and its implications for grain-level chemo-mechanics,"© 2022, The Author(s), under exclusive licence to Springer Nature Limited.Understanding and mitigating filament formation, short-circuit and solid electrolyte fracture is necessary for advanced all-solid-state batteries. Here, we employ a coupled far-field high-energy diffraction microscopy and tomography approach for assessing the chemo-mechanical behaviour for dense, polycrystalline garnet (Li7La3Zr2O12) solid electrolytes with grain-level resolution. In situ monitoring of grain-level stress responses reveals that the failure mechanism is stochastic and affected by local microstructural heterogeneity. Coupling high-energy X-ray diffraction and far-field high-energy diffraction microscopy measurements reveals the presence of phase heterogeneity that can alter local chemo-mechanics within the bulk solid electrolyte. These local regions are proposed to be regions with the presence of a cubic polymorph of LLZO, potentially arising from local dopant concentration variation. The coupled tomography and FF-HEDM experiments are combined with transport and mechanics modelling to illustrate the degradation of polycrystalline garnet solid electrolytes. The results showcase the pathways for processing high-performing solid-state batteries.",Nature Materials,10.1038/s41563-022-01333-y
Rapid thermal processing of garnet-based composite cathodes,"© 2022 Elsevier B.V.Rapid thermal annealing techniques enable quick and non-contact processing of ceramic materials and are particularly promising for materials containing elements with high vapor pressure. For example, Li-ion conductive oxide-ceramics such as the garnet-type Li7La3Zr2O12 (LLZO) need to be densified in order to be used as separators or in composite cathodes of all-solid-state batteries (ASB), but suffer from lithium loss at elevated temperatures. To address this issue, the sintering method “rapid thermal processing” (RTP) is used to fabricate ceramic composite cathodes of LLZO and LiCoO2 (LCO), the cathode active material. The cathodes were deposited on LLZO separators by screen-printing, a scalable industrial process for the fabrication of ceramic components. A detailed analysis by Raman spectroscopy and X-ray diffraction analysis confirms the successful mitigation of secondary phase formation between LCO and LLZO. The subsequent application of In-metal anodes resulted in fully inorganic ASB that were electrochemically cycled.",Journal of Power Sources,10.1016/j.jpowsour.2022.231872
Li7La3Zr2O12Protonation as a Means to Generate Porous/Dense/Porous-Structured Electrolytes for All-Solid-State Lithium-Metal Batteries,"© 2022 American Chemical Society. All rights reserved.Ceramic Li7La3Zr2O12(LLZO) represents a promising candidate electrolyte for next-generation all-solid-state lithium-metal batteries. However, lithium-metal batteries are prone to dendrite formation upon fast charging. Porous/dense and porous/dense/porous LLZO structures were proposed as a solution to avoid or at least delay the formation of lithium-metal dendrites by increasing the electrode/electrolyte contact area and thus lowering the local current density at the interface. In this work, we show the feasibility of producing porous/dense/porous LLZO by a new and scalable method. The method consists of LLZO chemical deep protonation in a protic or acidic solvent, followed by thermal deprotonation at high temperatures to create the porous structure by water and lithium oxide elimination. We demonstrate that the produced structure extends the lifetime of Li/LLZO/Li symmetric cells by a factor of 8 compared to a flat LLZO at a current density of 0.1 mA/cm2and with a capacity of 1 mAh/cm2per half-cycle. We also show clear improvement of the Li/LLZO/LiFePO4full cell performance with a thermally deprotonated LLZO.",ACS Applied Materials and Interfaces,10.1021/acsami.2c11375
