Multifunctional transitional metal-based phosphide nanoparticles towards improved polysulfide confinement and redox kinetics for highly stable lithium-sulfur batteries,"© 2022The shuttle effect and the sluggish redox kinetics of lithium polysulfides (LiPSs) are the major issues impeding the practical applications of lithium-sulfur batteries (LSBs). Herein, a highly-efficient Ni2P electrocatalyst supported on N, P co-doped graphene (Ni2P@NPG) is developed via a simple “recrystallization-self-assembly” method to address the above issues. The ultrafine Ni2P nanoparticles ensure abundant adsorption-diffusion-conversion interfaces for accelerating LiPSs transformation and Li2S deposition, which extremely decreases the accumulation of LiPSs in the electrolyte and therefore prevents the migration of LiPSs. Their superior catalytic performance is demonstrated by reduced Gibbs free energy changes of rate-limiting step based on the systematic theoretical calculations and the reduced shuttle effect is tested by the three-dimensional reconstructions of Raman depth profiles. Benefiting from these synergistic effects, the LSBs with Ni2P@NPG modified separators present a superior cycling performance with an average capacity decay rate of 0.048 % per cycle at 1C around the 400 cycles and a high-rate capacity of 731 mAh/g at 2C. Even with a high-sulfur loading of 3.53 mg cm−2, the cell can still contain a reversible capacity of 809 mAh/g at 0.2C with a remarkable columbic efficiency of 98.4 %.",Chemical Engineering Journal,10.1016/j.cej.2022.138310
Well-defined metal-N4 sites coordinated defective carbon as efficient electrocatalysts for high performance lithium–sulfur batteries,"© 2022 Elsevier LtdThe practical application of lithium–sulfur batteries has been limited by the detrimental shuttling behavior and sluggish conversion kinetics of lithium polysulfides (LiPSs), especially under high sulfur loading and lean electrolyte dosage. Although experimental and theoretical studies show that introducing defect and Fe–N4 site in carbon materials is the desirable strategy to expedite LiPSs conversion, the synergetic effect between them for sulfur redox chemistry is hardly explored. Herein, derived from a well-define Fe–N4 macrocyclic pristine iron phthalocyanine molecules (FePc) coordinated on the defective carbon nanosheets (FePc-DC), the marriage and synergetic effect between defective carbon and FePc molecules can induce remarkable Fe center electron delocalization and regulate the local electron redistribution between FePc-DC interfaces, thus brings improved LiPSs adsorption ability and conversion reaction rate. Meanwhile, the robust two-dimensional flake texture with large surface area and abundant porosity ensures robust physical confinement and fast electron/ion transfer. Attributed to such unique features, the lithium–sulfur batteries with FePc-DC cathode delivers good electrochemical performance with high areal capacity of 5.53 mAh/cm2 under high sulfur mass loading of 4.9 mg/cm2 and low electrolyte/sulfur ratio of 6.5 μL/mg, demonstrating great potential in advanced Li–S batteries.",Materials Today Energy,10.1016/j.mtener.2022.101151
Tandem Co–O dual sites on halloysite with promoted reaction kinetics for sulfur reduction,"© 2022 Science Press and Dalian Institute of Chemical Physics, Chinese Academy of SciencesFacilitating sulfur reduction reaction (SRR) is a promising pathway to tackle the polysulfide shuttle effect and enhance the electrochemical performance of lithium-sulfur (Li-S) batteries. Catalysts with a solo active site can reduce a reaction barrier of a certain transition-intermediate, but the linear scaling relationship between multi-intermediates still obstructs overall SRR. Herein, we construct tandem Co–O dual sites with accelerating SRR kinetics by loading highly dispersed cobalt sulfide clusters on halloysite. This catalyst features Co with upshifted d-orbital and O with downshifted p-orbital, which cooperatively adsorb long-chain polysulfide and dissociate an S–S bond, thus achieving both optimal adsorption–desorption strength and reduced conversion energy barrier of multi-intermediates in SRR. The Li-S coin batteries using the electrocatalyst endows a high specific capacity of 1224.3 mAh g−1 at 0.2 C after 200 cycles, and enhances cycling stability with a low-capacity decay rate of 0.03% per cycle at 1 C after 1000 cycles. Moreover, the strategy of the tandem Co–O dual sites is further verified in a practical Li-S pouch battery that realizes 1014.1 mAh g−1 for 100 cycles, which opens up a novel avenue for designing electrocatalysts to accelerate multi-step reactions.",Journal of Energy Chemistry,10.1016/j.jechem.2022.09.011
In situ induced cation-vacancies in metal sulfides as dynamic electrocatalyst accelerating polysulfides conversion for Li-S battery,"© 2022 Science Press and Dalian Institute of Chemical Physics, Chinese Academy of SciencesCation vacancy engineering is considered to be one of the effective methods to solve the issues of shuttling and sluggish redox kinetics of LiPSs owing to the intrinsic tunability of electronic structure. However, cation vacancies are few studied in the Li-S realm due to their complex and rigid preparation methods. In this work, one-step pyrolysis is reported to in situ introduce Fe-vacancies into iron sulfide (Fe0.96S) as a sulfur host. For this host structure, Fe0.96S is first employed as an adsorbent and catalyst in Li-S system. During the carbonization process, a tight contact structure of Fe0.96S crystal and carbon network (Fe0.96S@C) is in situ constructed, and the carbon layer as a conductor provides smooth electrons transfer pathways for redox reactions. Meanwhile, due to the introduction of Fe-vacancies in FeS crystal, the adsorption capability and catalytic effect for LiPSs have been substantially enhanced. Moreover, the presence of Fe0.96S crystal favors the mobility of electron and diffusion of Li+, which is revealed by the experiments and theoretical calculations. Through synergy respective advantages effect of Fe0.96S and carbon, the Fe0.96S@C-S cathode delivers high-rate capability at 5.0 C and stable long-life performance. Even under a high sulfur loading of 3.5 mg/cm2, the durable cyclic stability is still exhibited with the capacity retention of 93% over 400 cycles at 1.0 C, and the coulombic efficiency is ≥98%. Noting that this strategy greatly simplifies the synthetic process of currently known cation-vacancy materials and furnishes a universal mentality for designing both divinable and astonishing new cation-vacancy materials.",Journal of Energy Chemistry,10.1016/j.jechem.2022.08.015
High-Index Faceted Nanocrystals as Highly Efficient Bifunctional Electrocatalysts for High-Performance Lithium–Sulfur Batteries,"© 2021, The Author(s).Precisely regulating of the surface structure of crystalline materials to improve their catalytic activity for lithium polysulfides is urgently needed for high-performance lithium–sulfur (Li–S) batteries. Herein, high-index faceted iron oxide (Fe2O3) nanocrystals anchored on reduced graphene oxide are developed as highly efficient bifunctional electrocatalysts, effectively improving the electrochemical performance of Li–S batteries. The theoretical and experimental results all indicate that high-index Fe2O3 crystal facets with abundant unsaturated coordinated Fe sites not only have strong adsorption capacity to anchor polysulfides but also have high catalytic activity to facilitate the redox transformation of polysulfides and reduce the decomposition energy barrier of Li2S. The Li–S batteries with these bifunctional electrocatalysts exhibit high initial capacity of 1521 mAh g−1 at 0.1 C and excellent cycling performance with a low capacity fading of 0.025% per cycle during 1600 cycles at 2 C. Even with a high sulfur loading of 9.41 mg cm−2, a remarkable areal capacity of 7.61 mAh cm−2 was maintained after 85 cycles. This work provides a new strategy to improve the catalytic activity of nanocrystals through the crystal facet engineering, deepening the comprehending of facet-dependent activity of catalysts in Li–S chemistry, affording a novel perspective for the design of advanced sulfur electrodes.[Figure not available: see fulltext.]",Nano-Micro Letters,10.1007/s40820-021-00769-2
Enhanced catalytic conversion of polysulfides using high-percentage 1T-phase metallic WS2 nanosheets for Li–S batteries,"© 2022 Institute of Process Engineering, Chinese Academy of SciencesHigh-energy-density lithium-sulfur batteries has attracted substantial attention as competitive candidates for large-scale energy storage technologies. Still, the adverse “shuttle effect” and sluggish sulfur conversion reaction kinetics immensely obstruct their commercial viability. Herein, a two-dimensional metallic 1T phase WS2 (1T-WS2) nanosheets modified functional separator is developed to improve the electrochemical performance. Meanwhile, the semiconducting bulk-WS2 crystals, and 2H phase WS2 (2H-WS2) nanosheets with more basal-plane S-vacancy defects are also prepared to probe the contributions of the crystal structure (phase), S-vacancy defects, and edges to the Li–S batteries performance experimentally and theoretically. In merits of the synergistic effect of high ion and electron conductivity, enhanced binding ability to lithium polysulfides (LiPSs), and sufficient electrocatalytic active sites, the 1T-WS2 shows highly efficient electrocatalysis of LiPSs conversion and further improves Li–S battery performance. As expected, thus-fabricated cells with 1T-WS2 nanosheets present superior cycle stability that maintain capacity decline of 0.039% per cycle after 1000 cycles at 1.0 C. The strategy presented here offers a viable approach to reveal the critical factors for LiPSs catalytic conversion, which is beneficial to developing advanced Li–S batteries with enhanced properties.",Green Energy and Environment,10.1016/j.gee.2021.03.001
Advanced separator containing metallic cobalt-molybdenum carbide@ 3D porous carbon for lithium-sulfur batteries,"© 2022 Elsevier B.V.Lithium-sulfur (Li-S) batteries have many good prospects for electrochemical energy storage, but they still face some important challenges, such as lithium polysulfide shuttles, which leads to irreversible loss of active materials. In this work, for the first time, metallic cobalt-molybdenum carbide wrapped within 3D porous carbon, served as a functional layer (MoCo@CHS3) on the separator of high-performance Li-S batteries. The MoCo@CHS3 obtained through the sol-gel method composite renders superior cycling performance and structural stability. Electrochemical performance confirms that the 3D porous framework with large specific surface area and pore volume can reuse the sulfur, improve conductivity, and effectively suppress the shuttling problem on account of the polysulfide capture capability. Additionally, the MoCo@CHS3 electrocatalyst provides multiple adsorption sites to capture polysulfides and promote redox reactions of polysulfides, which limit the shuttle of polysulfides. Consequently, the Li-S battery with MoCo@CHS3-PP coated separator shows an excellent capacity of 1026.7 mAh g−1 at 1 C (sulfur load, 1.9–2.2 mg cm−2), and excellent cycle stability (after 600 cycles, the capacity decay rate was only 0.066%). A high discharge specific capacity of 1022.4 mAh g−1 at 0.2 C is obtained after activation and it remains at 780.7 mAh g−1 after 200 cycles when the sulfur load is 5.0 mg cm−2. The separators modified by MoCo@CHS3 have excellent application prospects in Li-S batteries.",Journal of Alloys and Compounds,10.1016/j.jallcom.2022.166445
"Efficient polysulfide conversion by Fe-N/C active sites anchored in N, P- doped carbon for high-performance lithium-sulfur batteries","© 2022Lithium-Sulfur batteries have become one of the most promising energy storage systems due to their ultra-high energy density, environmental friendliness, and low cost. However, the sluggish redox kinetics of lithium polysulfide (LPS) and its shuttling effects have impeded the practical applications of Li-S batteries. Single-atom catalysts (SACs) with atomically dispersed metal-based sites have been applied as a promising candidate for electrocatalysts for Li-S batteries. Herein, we design and demonstrate a single atom Fe-N/C catalyst impregnated with N, P–doped carbon (FeN6–NPC), N, P–doped carbon material (NPC), as well as Fe2P nanoparticles anchored with N, P–doped carbon (Fe2P–NPC). In-depth XANES and FT-EXAFS analyses were used to characterize the precise architecture of SACs containing Fe-N/C active sites. The electrochemical results of SACs with Fe-N/C active site configuration reveal the highest catalytic lithium polysulfide conversion compared to the NPC and nanoparticle anchored samples. In addition, the SACs enable FeN6–NPC/S electrode to deliver a high discharge capacity of 1115 mAh g−1 at 0.1 C and maintain 570 mAh g−1 after 200 cycles with excellent Columbic efficiency (>99%). This work successfully develops organic-based strategies for SACs that suppress lithium polysulfide formation, improve cyclic stability, and increase Coulombic efficiency for lithium-sulfur batteries.",Journal of Alloys and Compounds,10.1016/j.jallcom.2022.166132
Construction of frustrated Lewis pairs at N and Mo2C double sites boosts efficient electrocatalysts for Li-S batteries,"© 2022 Elsevier LtdThe polysulfide shuttle effect and uncontrollable Li-dendrite growth on Li anode are the major reasons limiting the commercial development of Li-S batteries. Transition metal compounds on the carbon vector on the transition of polysulfides have been widely reported. However, there are few reports on the principle of simultaneous transformation and the effect of double active site spacing. Herein, we are based on the mechanism of the anchoring effect of doped elements on the carbon vector. Molybdenum carbide nanoparticles are mounted onto N-doped carbon nanosheets and coated on commercial separators (Mo2C-NCNS) for modification to satisfy the synchronization of S cathode and Li anode. The uniformly dispersed N element promotes the dispersion, homogenization and micro size regulation of Mo2C nanoparticles by anchoring Mo atoms. At the same time, the Mo2C site adjacent to N forms a spatially frustrated Lewis pairs with it. The reasonable spacing between them promotes the uniform deposition of lithium ions, the rapid transformation of polysulfides and the synchronous synergy between them. Characterization by XPS showed that using carbon as a bridge site further enhanced the strong metal-vector interaction between C3N4 and Mo2C, so as to improve the reaction kinetics. Thus, it has an initial specific capacity of 1186 mAh g−1 at 1C, and after 1000 cycles, 400 mAh g−1 remained, with a decay rate of only 0.06% per cycle. At a current density of 1 mA/cm2, the symmetric cell with Mo2C-NCNS modified separator exhibits steady cyclability over 1500 h, with a small overpotential of 76 mV.",Chemical Engineering Science,10.1016/j.ces.2022.117942
Modulating eg orbitals through ligand engineering to boost the electrocatalytic activity of NiSe for advanced lithium-sulfur batteries,"© 2022 Science Press and Dalian Institute of Chemical Physics, Chinese Academy of SciencesAccelerating the sluggish redox kinetics of lithium polysulfides (LiPSs) by electrocatalysis is essential to achieve high performance lithium-sulfur (Li-S) batteries. However, the issue of insufficient catalytic activity remains to be addressed. Herein, a strategy of modulating eg orbitals through ligand engineering has been proposed to boost the catalytic activity of NiSe for rapid LiPSs redox conversion. The X-ray spectroscopic measurements and theoretical calculations reveal that partial substitution of Se with N disrupts the octahedral coordination of Ni atoms in NiSe, leading to the reduced degeneracy and upward shift of eg orbitals of Ni 3d states. As a consequence, the bonding strength of N-substituted NiSe (N-NiSe) with LiPSs is enhanced, which facilitates the interfacial charge transfer kinetics and accelerates the LiPSs redox kinetics. Therefore, the Li-S batteries assembled with N-NiSe present a high capacity of 682.6 mAh g−1 at a high rate of 5 C and a high areal capacity of 6.5 mAh cm−2 at a high sulfur loading of 6 mg cm−2. This work provides a promising strategy to develop efficient transition-metal based electrocatalysts for Li-S batteries through eg orbital modulation.",Journal of Energy Chemistry,10.1016/j.jechem.2022.07.025
Confined Co9S8 nanocrystals into N/S-Co-doped carbon nanofibers as a chainmail-like electrocatalyst for high-performance lithium-sulfur batteries with high sulfur loading,"© 2022 Elsevier Inc.Accelerating phase transposition efficiency of lithium polysulfides (LiPSs) to L2S and hampering the solution of LiPSs are the keys to stabilizing lithium-sulfur (Li-S) batteries. Hence, the sulfiphilic ultrafine Co9S8 nanoparticles embedded lithiophilic N, S co-doping carbon nanofibers (Co9S8/NSCNF) are prepared via the dual-template method, which are then used as sulfur host in Li-S batteries. Particularly, the double active sites (Co9S8 and N, S) in Co9S8/NSCNF are prone to form “Co-S”, “Li-O” or “Li-N” bonds, and then simultaneously improving the chemisorption and interface transposition capability of LiPSs. In case of the S@ Co9S8/NSCNF composites with high sulfur loading of 89% are employed as cathode, the cell possesses optimized “sulfiphilicity” and “lithiophilicity”, which achieves remarkable sulfur electrochemistry, including outstanding reversibility of 816.8 mAh g−1 over 500 cycles at 1.0 C, excellent rate property of 742.2 mAh g-1at 5.0 C, and long-term cycling with a low attenuation of 0.011% per cycle over 1800 cycles at 3.0 C. Impressively, a remarkable areal capacity of 11.51 mAh cm−2 is retained under the sulfur loading of 15.3 mg cm−2 for 50 cycles. This research will deepen the understanding of the complex LiPSs interface transposition procedure and provide new ideas for the design of new host materials.",Journal of Colloid and Interface Science,10.1016/j.jcis.2022.04.042
A high-efficiency WS2 nanosheets on N-doped graphene electrocatalyst with dual-function of preventing shuttling and accelerating polysulfides conversion in Li-S batteries,"© 2022 Elsevier B.V.Lithium-sulfur batteries (LSBs) regarded as the most potential energy storage system, are severely restricted by sluggish conversion kinetics and shuttle effect of lithium polysulfide (LiPS) for the practical application. In terms of these limitations, herein an in-situ grown WS2 nanosheets embedded on N-doped graphene (WS2@NG) composite configuration is presented with remarkably catalytic effect for S hosts. Density functional theory (DFT) calculations and electrochemical testing results synergistically indicate that the WS2@NG characterized by strongly interaction with LiPS species contributes to an effective inhabitation towards shuttle effect. In addition, the significant charge transfers between WS2 and LiPS interface can reduce the energy barrier for the conversion between S and Li2S. Benefitting from these merits, the LSBs based on WS2@NG/S cathodes show remarkable rate performance with a capacity of 683 mAh g−1 at 5 C and impressive cyclic durability with a retained displayed capacity of 556 mAh g−1 after 500 cycles at 1 C. Even with a sulfur loading of 6.6 mg cm−2, the WS2@NG/S based LSBs can still deliver a high areal capacity of 8.9 mAh cm−2. These results demonstrate that the WS2@NG can act as multifunctional LiPS mediators to construct high-performance LSBs system.",Applied Surface Science,10.1016/j.apsusc.2022.154022
