Vibrational characteristics of aluminum–phosphate compounds by an experimental and theoretical approach,"© 2022, The Author(s).Aluminum phosphates are materials with relatively wide potential applications in many industries. The vibrational features of selected compounds were established on Raman and infrared spectroscopy. The experimentally determined spectra are compared to those calculated by ab initio methods. This gives a unique possibility of a proper assignment of the experimental spectral features to specific modes of vibration. In the results, it was evidenced that the spectra are characterized by two specific intense bands in the mid- and high-frequency range due to the P–O–P and P–O bonds in [PO4] tetrahedron vibrations. The position of the high-frequency band is related to the number of bridging oxygen atoms connecting [PO4] tetrahedrons in the unit cell. Additionally, the differences in the spectra were evidenced as a result of different polymorphic forms of the selected compounds. Therefore, the results may be useful in determining the phase composition of polyphase materials or structural features of aluminum–phosphate glasses and glass–ceramic materials.",Scientific Reports,10.1038/s41598-022-22432-5
Osteogenic commitment of strontium nanoparticles doped mesoporous bioactive glass-ceramics,"© 2022 Elsevier B.V.The present work explores strontium(Sr) nanoparticles doped mesoporous bioactive glasses-ceramics (MBGCs) in the context of orthopaedic strategies that are compatible with vascularization. MBGCs doped nanoparticles are synthesized by evaporation induced self-assembly method. Small-angle X-ray scattering and electron microscopy experiments reveal the presence of Sr nanoparticles in the MBGCs. The mesoporous structure of the sample is explored by nitrogen adsorption–desorption. The present study reports the in-vitro biocompatibility of the Sr doped MBGCs during short-term immersed in up to one week in simulated body fluid. Finally, in-vitro cell culture studies reveal that Sr inclusion causes osteoblasts to be selectively affected. Sr increases early development towards the osteoblast phenotype while interfering with osteoclastogenesis. Based on these findings, Sr doped MBGCs can be offered as bone substitutes, particularly in the case of osteoporosis. Sr doped MBGCs can be recommend for future investigation on bone defect healing techniques due to their osteogenic potential.",Materials Science and Engineering B: Solid-State Materials for Advanced Technology,10.1016/j.mseb.2022.116068
Recent research on Li2O-Al2O3-SiO2 glass-ceramics for expansion of applications,"© 2022 The Author(s)Applications of Li2O-Al2O3-SiO2 glass-ceramics (LAS GC) have been extended to electronic and optical devices and production process equipment in addition to their conventional use in cookware. For further expansion and application to new markets, we demonstrate three topics of our research on the material and production processes from viewpoint of glass phases. The first topic is spherical LAS GC powder for a filler application. It has been developed successfully, which can be prepared in a single heat treatment where spheroidizing by viscous flow and crystallization are achieved simultaneously by considering the kinetics of the two phenomena. Second, high transparent LAS GC was obtained by the composition design of the glass-matrix phase, Ti-free, or increasing Al content based on the coloration mechanism. Third, the fan shape of the feeder in our forming process has accomplished to prevent devitrification and form the largest sheet of 2200 × 2500 × 5 mm.",Journal of Non-Crystalline Solids: X,10.1016/j.nocx.2022.100121
Use of hazardous electric arc furnace dust in the construction industry: A cleaner production approach,"© 2022 Elsevier LtdMany steel industries are adopting electric arc furnace (EAF) technology due to the growing demand for steel recycling and reducing greenhouse gas emissions. Nevertheless, the major issue with EAF is the co-production of slag and dust (EAFD). Slag is a hard, dense, and rock-like material, while EAFD is fine dust. EAFD contains oxides of several heavy metals mostly present in input scrap steel or additives used for alloy making. Many environmental agencies have categorised EAFD as hazardous waste as EAFD disposed off in land leach heavy metals, contaminating the groundwater. Due to its hazardous nature, EAFD disposal imposes a substantial landfill cost on steel industries. Several studies have reported that EAFD can be utilised in the construction sector as a supplementary raw material for cement concrete, asphalt, bricks and ceramics, and other applications, instead of being disposed off in landfills that trigger environmental complications. Yet a review of EAFD reuse in sustainable building material production is lacking. This work reports EAFD production during steel manufacturing and its serious impact on environment, analyses the mechanisms involved in after the addition of EAFD as a secondary filler material in various construction components, namely concrete, asphalt, bricks, ceramics, and glaze. Insights into EAFD morphology and chemical composition and the effect of EAFD addition on the performance of the above components are also presented. This paper also provides an in-depth synthesis of the performance of building materials after EAFD incorporation in terms of workability, hydration, hardening process, mechanical performance, and durability. Literature reports that the fine nature of EAFD improves the workability of concrete and the plasticity of clay used in ceramic tiles and bricks. EAFD fills up the voids and improves water absorption, mechanical strength, and durability of the final product. Eventually, the performance of construction materials blended with EAFD is governed by the bond, quantity, and characteristics of EAFD, including morphology, particle size distribution, and composition. Laboratory trials are required to obtain the optimum mix of EAFD and the binder. Adding EAFD to construction materials is an economical and efficient approach to recycle waste and can be used to build infrastructure while reducing the environmental impact. The paper also discusses a few challenges in the current research and development and future perspectives on using EAFD as a supplementary material. The review anticipates providing a valuable guide to recycle EAFD in construction materials. Incorporating EAFD in building materials production could be a promising approach to a circular economy and cleaner production.",Journal of Cleaner Production,10.1016/j.jclepro.2022.134282
"Transparent Eu3+ doped oxyapatite glass ceramics: Crystallization kinetics, structural and optical properties","© 2022Transparent Eu3+-doped oxyapatite glass ceramics (GC) have been prepared. A mean crystallization activation energy of 389.58 kJ/mol is determined in crystallization kinetics study. The Avrami's parameter is evaluated to be 2.65, indicating that bulk crystallization is the dominant mechanism. Effect of Eu2O3 dopant on the crystallization behavior was discussed. The precipitation of oxyapatite nanocrystals exhibiting a slight lattice contraction in glass is confirmed by X-ray diffraction (XRD) and transmission electron microscopy (TEM) measurements, resulting from the partition of some europium ions into crystals. Photoluminescence analysis reveals that crystallization could promote the oxidation of Eu2+ to Eu3+ possibly due to europium ions partition on La3+ lattice sites. Temperature-dependent photoluminescence spectra indicate that such oxyapatite GC phosphor exhibits excellent thermal stability with an activation energy of 0.326 eV. This study reports the possibility of developing oxyapatite GC phosphor for light conversion application.",Journal of Non-Crystalline Solids,10.1016/j.jnoncrysol.2022.121918
Modification of CaO–B2O3–La2O3 glass powder and its application in low-temperature co-fired ceramic substrate,"© 2022 Elsevier Ltd and Techna Group S.r.l.CaO–B2O3–La2O3 (CBL) glass is widely used in high-frequency packaging and co-firing with highly conductive metal electrodes as a new lead-free glass/ceramic system in low-temperature co-fired ceramic (LTCC) materials due to its multiple advantages, such as low softening point, controllable crystallisation properties, and chemical stability. The silane coupling agent, KH-570, was used as a surface modifier for preparing modified CBL glass powder to obtain a tape-casting slurry with low viscosity and excellent stability in a polymethyl methacrylate binder system; this system achieved better co-firing compatibility between the composite and Ag electrodes. In this study, the modification mechanism of the silane coupling agent with the powder is elucidated. The effects of the modified powder on the kinetic stability and rheological properties of the slurries were investigated. A slurry with a solid content of 39.6 vol% and lowest viscosity of 1500 mPa s could be obtained with the addition of 2 wt% KH-570. In particular, the uniformity of tape-casting slurry was observed during tape casting, leading to a difference in the density of green tapes, which increased from 2.45 (without KH-570) to 2.61 g/cm3 (with 2 wt% KH-570), and the tensile strength increased to 5.11 MPa. Simultaneously, the micromorphology and surface roughness of the green tapes and substrate were analysed by scanning electron microscopy and atomic force microscopy. The results showed an improvement in densification and a decrease in Ra after modification, resulting in the sintered substrate obtaining a higher density of 3.06 g/cm3 and a lower dielectric loss of 9.8 × 10−4 (12 GHz). The excellent co-firing compatibility between green tapes and silver paste at 850 °C was confirmed by energy-dispersive X-ray spectroscopy. In this study, high-quality LTCC materials were manufactured by coupling modification, with their stable performance ensuring their wide application.",Ceramics International,10.1016/j.ceramint.2022.08.160
"Analytical description of unstable, rugose, circular cracks in brittle solids","© 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.This manuscript presents an improvement to the analytical model for unstable, circular cracks with rugose crack-fronts propagating in infinite, brittle solids including the velocity-dependent, fracture surface energy. Extensive testing and fracture surface characterization on silicate glass, glassy carbon, single-crystal silicon, and PMMA plates were conducted, and the results were compared to the model’s predictions. For each material, the fracture surface characteristics were extracted from profilometry scans, and the crack speed was estimated from fractographic features. The estimated crack speed for the materials considered was found to be in excellent agreement with the experimental observations. The model was also used to predict the formation of the ‘mirror-mist’ boundary in silicate glasses and glass–ceramics. It was found that using the proposed theoretical framework, the mirror constants were underestimated by only approximately 15%. The formation of mist could not be investigated for PMMA and single-crystal silicon as the mechanism of mist formation was inconsistent with the assumptions made in this work.",Archive of Applied Mechanics,10.1007/s00419-022-02272-5
Characterization of Ruby Color in Some Special Glass Compositions and Their Corresponding Glass–Ceramic Derivatives,"© 2022, The Author(s).Glasses of the system B2O3 – PbO – MgF2 – P2O5 – SiO2 containing different dopants from Cr2O3, MnO2, and SeO2 were prepared by the conventional melt quenching method. The prepared glasses were characterized by their ruby color caused by the effect of dopants. The amorphous nature of the prepared glasses was confirmed by x-ray diffraction (XRD). Differential thermal analysis (DTA) was used to design a heat treatment program to obtain their corresponding transparent glass–ceramic derivatives from parent glasses. Collective spectroscopic measurements were applied to evaluate the optical properties of glasses and their corresponding glass–ceramics. XRD and morphological analysis of glass–ceramics indicated the formation of two crystalline phases (PbO(B2O3)2) and (Mg2BO3F). Optical analysis confirmed the stability of the color even after heat treatment. The chromaticity coordinates indicated a deep red color related to the chromium dopant and red wine color for selenium and manganese dopants.",Journal of Electronic Materials,10.1007/s11664-022-09915-x
Probability of failure and weibull size-scaling parameters for thin glass subjected to two-point bending,"© 2022 Elsevier LtdThe two-point bending test is a valuable test for estimating the strength of the thin and flexible glass/ceramic parts that are increasingly used in next-generation flexible electronics devices. We present closed-form expressions for determining Weibull material scale parameters and probability of failure for the two-point bending test. The presented solution, tested on Corning® Willow® glass samples, eliminates the need for iterative and often time-consuming approaches (e.g., Finite Element Analysis) for estimating scale parameters. Considering the strength-controlling flaw distribution on a surface or inside a volume, the solution assumes that the Weibull modulus (m) and scaling modulus (mA or mV) are distinct quantities to ensure the scale parameter is independent of the applied load. This condition reveals a special relationship between the moduli that is unique to two-point bending given its highly non-uniform state of stress, which contrasts with other uniaxial bending tests (such as three and four-point bending) in which both moduli have the same numerical value.",Journal of the European Ceramic Society,10.1016/j.jeurceramsoc.2022.09.014
Effect of ZrO2 addition on the structure and the crystallization delay in lithium disilicate based glasses,"© 2022 Elsevier Inc.Lithium disilicate (LD) glasses in system (99-X)(1Li2O:2SiO2)-(1K2O)-XZrO2 (X ​= ​0, 1 and 2 ​mol %) have been synthesized by melt quenching technique and converted into glass-ceramics by three and four-stage heat treatment schedules. The sequence of phase formation in glass-ceramics with ZrO2 addition has been discussed. The activation energy of crystallization increases with the addition of ZrO2. Rietveld refinement and micro structural analysis show an increase in the amorphous content with the addition of ZrO2. 29Si MAS-NMR, Raman and XPS spectroscopy studies for the glasses reveal that the ZrO2 addition to LD based glasses causes network polymerization and changes the role of network modifying Li+ and K+ species into charge compensators. The increased connectivity of [ZrO6]2- units in the glass network restricts the mobility of Q2 [Si2O6]4-, Q3 [Si4O10]4- and Q4 [SiO2] units, which leads to an increase in activation energies of crystallization and hampers the devitrification ability of glasses.",Journal of Solid State Chemistry,10.1016/j.jssc.2022.123600
"Effect of Na/K ratio on structure evolution, dielectric and energy storage properties of potassium sodium niobate-based borate glass-ceramics","© 2022To reduce carrier mobility and optimize crystal phase species, 0.9((1-x)K2O-xNa2O-Nb2O5)-0.1B2O3 glass-ceramics were prepared by the traditional melting method. By introducing Na2O, Na0.9K0.1NbO3 ferroelectric phase increases, and the “rice-like” morphology grains transfer to the cubic grains gradually. As the radius of Na+ is smaller than K+, the ability of Na+ to provide free oxygen is weaker, which reduces the fracture degree of [BO3] and makes the glass network structure tend to compact. As a result, the stable high permittivity (158) and low dielectric loss (tanδ ≤ 0.04) are obtained in the broad frequency range (20 Hz to 1 MHz) and temperature range (25–200 °C). In addition, these samples also reveal a relatively high energy-storage density (1.64 J/cm3) under breakdown strength (490 kV/cm), which is mainly attributed to the dense glass network and optimized crystalline phase. Pulse discharge testing further verifies that the 0.9(0.5K2O-0.5Na2O-Nb2O5)-0.1B2O3 glass-ceramic achieves high actual energy-storage density (0.09 J/cm3) at lower electric field strengths, and fast charging and discharging speed (τ0.9 = 15 ns).",Journal of Non-Crystalline Solids,10.1016/j.jnoncrysol.2022.121930
One step to stabilize calcium sodium phosphate crystals acting as photocatalysts embedded in a glass matrix,"© 2022Unstable calcium sodium phosphate (CaNaPO4) in aqueous solution can be stabilized and shows photocatalytic activity in a glass matrix. This research utilizes one-step melt quenching to prepare glass ceramics with stable CaNaPO4 crystals in a glass material. The photocatalytic activity of the CaNaPO4 glass ceramic was investigated by monitoring methyl orange degradation with the addition of H2O2. Notably, the CaNaPO4 glass ceramic demonstrates the high-efficiency photocatalytic degradation of methyl orange (MO) under UV irradiation. The CaNaPO4 glass ceramic could be reused several times. After 8 cycles, the catalyst was still stable and effective in decomposing 100% of methyl orange within 5 h/cycle. In addition, the solid phase photocatalytic activity of the CaNaPO4 glass ceramic was examined by bleaching adsorbed MB under UV light for 25 h. It could also inhibit the growth of E. coli bacteria after UV irradiation for 20 min. Therefore, CaNaPO4 embedded glass ceramic might be an alternative photocatalytic material for wastewater treatment.",Journal of Non-Crystalline Solids,10.1016/j.jnoncrysol.2022.121915
Persistent luminescence of Eu/Dy-doped Sr2MgSi2O7 glass-ceramics processed by aerodynamic levitation,"© 2022 The AuthorsGlass beads of the Sr2MgSi2O7 stoichiometric composition and a non-stoichiometric composition with higher SiO2/SrO ratio doped with Eu2O3/Dy2O3 were prepared through aerodynamic levitation coupled to CO2 laser heating. The glass beads were subsequently treated at 1100 ºC to produce glass-ceramics with Sr2MgSi2O7: Eu2+, Dy3+ as the main crystalline phase. The doped glasses exhibit red emissions; after crystallisation, the corresponding glass-ceramics emit blue light under UV excitation. The starting glass composition considerably affects the crystallisation process, resulting in Sr2MgSi2O7 glass-ceramics with very different microstructures which, in turn, have a significant influence on the luminescence properties. The photoluminescence emission spectra of the glass-ceramics under UV light show a broadband emission (λ = 400–500 nm) with a main peak assigned to the typical Eu2+ transition under excitation at 365 nm. Both the intensity of the emission and the persistence time significatively increase on decreasing temperature. Glass-ceramics from the non-stoichimetric glass composition co-doped with 1Eu2O3/0.5Dy2O3 (mol%.) provided the longest persistence times.",Journal of the European Ceramic Society,10.1016/j.jeurceramsoc.2022.08.062
A 3D-printed molybdenum-containing scaffold exerts dual pro-osteogenic and anti-osteoclastogenic effects to facilitate alveolar bone repair,"© 2022, The Author(s).The positive regulation of bone-forming osteoblast activity and the negative feedback regulation of osteoclastic activity are equally important in strategies to achieve successful alveolar bone regeneration. Here, a molybdenum (Mo)-containing bioactive glass ceramic scaffold with solid-strut-packed structures (Mo-scaffold) was printed, and its ability to regulate pro-osteogenic and anti-osteoclastogenic cellular responses was evaluated in vitro and in vivo. We found that extracts derived from Mo-scaffold (Mo-extracts) strongly stimulated osteogenic differentiation of bone marrow mesenchymal stem cells and inhibited differentiation of osteoclast progenitors. The identified comodulatory effect was further demonstrated to arise from Mo ions in the Mo-extract, wherein Mo ions suppressed osteoclastic differentiation by scavenging reactive oxygen species (ROS) and inhibiting mitochondrial biogenesis in osteoclasts. Consistent with the in vitro findings, the Mo-scaffold was found to significantly promote osteoblast-mediated bone formation and inhibit osteoclast-mediated bone resorption throughout the bone healing process, leading to enhanced bone regeneration. In combination with our previous finding that Mo ions participate in material-mediated immunomodulation, this study offers the new insight that Mo ions facilitate bone repair by comodulating the balance between bone formation and resorption. Our findings suggest that Mo ions are multifunctional cellular modulators that can potentially be used in biomaterial design and bone tissue engineering.",International Journal of Oral Science,10.1038/s41368-022-00195-z
"Scaffolds in the microbial resistant era: Fabrication, materials, properties and tissue engineering applications","© 2022 The AuthorsDue to microbial infections dramatically affect cell survival and increase the risk of implant failure, scaffolds produced with antimicrobial materials are now much more likely to be successful. Multidrug-resistant infections without suitable prevention strategies are increasing at an alarming rate. The ability of cells to organize, develop, differentiate, produce a functioning extracellular matrix (ECM) and create new functional tissue can all be controlled by careful control of the extracellular microenvironment. This review covers the present state of advanced strategies to develop scaffolds with antimicrobial properties for bone, oral tissue, skin, muscle, nerve, trachea, cardiac and other tissue engineering applications. The review focuses on the development of antimicrobial scaffolds against bacteria and fungi using a wide range of materials, including polymers, biopolymers, glass, ceramics and antimicrobials agents such as antibiotics, antiseptics, antimicrobial polymers, peptides, metals, carbon nanomaterials, combinatorial strategies, and includes discussions on the antimicrobial mechanisms involved in these antimicrobial approaches. The toxicological aspects of these advanced scaffolds are also analyzed to ensure future technological transfer to clinics. The main antimicrobial methods of characterizing scaffolds’ antimicrobial and antibiofilm properties are described. The production methods of these porous supports, such as electrospinning, phase separation, gas foaming, the porogen method, polymerization in solution, fiber mesh coating, self-assembly, membrane lamination, freeze drying, 3D printing and bioprinting, among others, are also included in this article. These important advances in antimicrobial materials-based scaffolds for regenerative medicine offer many new promising avenues to the material design and tissue-engineering communities.",Materials Today Bio,10.1016/j.mtbio.2022.100412
